FeatureUID,DsgAttr01,Country,FeatureNam,NameVar,FeatureTyp,Latitude,Longitude,LocConfid,DsgAttr02,DsgAttr03,DsgAttr04,DsgAttr05,DsgAttr06,DsgAttr07,DsgAttr08,OperateNam,OwnerName,Website,DsgAttr09,Label1,LocSource1,InfSource1,ADM1,DsgAttr10,geometry,index__africa,id,infra,name,iso3,Continent_Code,node_id,index__corridor,OBJECTID,Project_code,Project_name,Corridor_name,Infrastructure_development_type,Status,Region_or_province,Description,Launch_year,USD_amount__Million__Minimum,USD_amount__Million__Maximum,Amount_description,Distance__km__Minimum,Distance__km__Maximum,GIS_distance,Area__Km2_,Supplier_or_recipient_of_goods_or_services,Key_beneficiaries,Commodities_traded_or_transported,Name_of_donors_or_financiers,Amount_funded__USD_millions__per_donor_type,Type_of_major_donors_or_financiers,FeatureUID_left,Country_left,id_left,infra_left,name_left,iso3_left,Continent_Code_left,node_id_left,id_right,infra_right,name_right,iso3_right,Continent_Code_right,node_id_right,Country_right,FeatureUID_right,index_right,ISO_A3
TCC03,,Namibia,,,,,,,,,,,,,,,,,,,,,,,POINT (14.49766100000005 -22.950453999999983),,,,,,,,,15.0,TCC0003,Port of Walvis Bay,Trans-Caprivi Corridor (TCC) (or Walvis Bay-Ndola-Lumbumbashi Development Corridor (WBNLDC)),Port,Operational,Erongo,"The Port of Walvis Bay is Namibia's largest commercial port. It is strategically located half way down the coast of Namibia, with direct access to principal shipping routes, Walvis Bay is a natural gateway for international trade. In 1994 the port becomes managed by the public sector but there are continuous improvements and investments till the present day. It has 11 berths. ",1910,414,415.0,Cost of upgrade,NA,NA,NA,NI,Both,Oil companies; Salt Company; Mining companies; Fishing industries; Guateng Province in South Africa; Tourists; Passengers,Salt; Petroleum; Diamond; Copper; Lead; Uranium; Livestock; Fish; Mollusc,Government of Namibia; African Development Bank,NI; 2900,National government; Regional development bank,,,,,,,,,,,,,,,,,50.0,NAM
TOC03,,Namibia,,,,,,,,,,,,,,,,,,,,,,,POINT (15.153376000000037 -26.640661999999967),,,,,,,,,16.0,TOC0003,Port of Lüderitz,Trans-Oranje Corridor ,Port,Operational,Karas,The Port of Lüderitz lies south of the port of Walvis Bay along Namibia’s coastline. It provides access to markets in the Northern Cape of South Africa. It is an important base for the fishing industry and the offshore diamond and mining industries. The port was constructed in the 1800s but it is only since the new Namport administration took over in 1995 that Luderitz has begun to resurrect itself as the gateway to the south of Namibia. It is operated by the Walvis Bay Corridor Group. It has three berths. ,1995,4200,4200.0,Cost of upgrade,NA,NA,NA,NI,Both,Fishing industries; Diamond Mining Industries; Fruit Industry,Fish; Diamond; Fruit,Government of Namibia,NI,National government,,,,,,,,,,,,,,,,,50.0,NAM
POV01,,Seychelles,,,,,,,,,,,,,,,,,,,,,,,POINT (55.462884000000074 -4.6263229999999576),,,,,,,,,17.0,POV0001,Port of Victoria,Port of Victoria,Port,Operational,Mont Fleuri,The Port of Victoria is the main port serving Seychelles and is a crucial economic pillar of Seychelles. It is an important gateway through which imports and exports of the country flow through. ,1972,40.01,40.01,Cost of upgrade,NA,NA,NA,NI,Both,Entrepreneurs; Truck drivers; Local communities,Vanilla; Coconut products; Coconut products; Tortoise shell; Soap; Guano,European Investment Bank; French Development Agency,38.175; NI,Regional development bank; International development agency,,,,,,,,,,,,,,,,,,
DLC03,,Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,POINT (-13.21457599999996 8.493769000000043),,,,,,,,,18.0,DLC0003,Port of Freetown,Dakar-Lagos Corridor,Port,Operational,Western,The port of Freetown is the principal commercial port in Sierra Leone. It has six berths. ,NI,6.7,6.7,Cost of upgrade,NA,NA,NA,NI,Both,Sierra Leone Port Authority; Bolloré Group; Local communities; Truck drivers,Vehicle spare parts; Industrial goods; Fish,World Bank,6.91,Multilateral bank,,,,,,,,,,,,,,,,,,
POM01,,Somalia,,,,,,,,,,,,,,,,,,,,,,,POINT (45.334262000000074 2.0244550000000463),,,,,,,,,19.0,POM0001,Port of Mogadishu (or Mogadishu International Port),Port of Mogadishu,Port,Operational,Banaadir,"The Port of Mogadishu is the official seaport of Mogadishu. It is the largest harbour in the country, however, it has been facing challenges due to the wars that have been happening in the country. The port of Mogadishu has undergone a massive transformation, owing to the reduced threat of piracy and improved security, which has led to opening up of the port and increased investors’ confidence. The Port is managed by Al Bayrak, a Turkish company. Between 1991-2006, the port was closed for business as there were disagreements over who should control it. In 2006-2009, rehabilitation works allowed activity to slowly start again. In 2010 a new government was appointed, which then re-shuffled the port management and monthly revenue subsequently rose from US $0.9 million to over US $2.5 million. It has six berths. ",2010,NI,,NA,NA,NA,NA,NI,Both,Somali Port Authority; Entrepreneurs; Local communities,Oil; Sugar; Rice; Cement; Animal products,African Development Bank,NI,Regional development bank,,,,,,,,,,,,,,,,,12.0,SOM
NSC07,,South Africa,,,,,,,,,,,,,,,,,,,,,,,POINT (31.02091400000006 -29.881582999999974),,,,,,,,,20.0,NSC0007,Port of Durban,North-South Corridor,Port,Operational,KwaZulu-Natal,"The port of Durban is the busiest shipping terminal in sub Saharan Africa. It has a diverse economy with busy sectors in manufacturing, transportation, government, finance and tourism.  It has 59 berths. ",1824,405.6,405.6,Cost of upgrade,NA,NA,NA,NI,Both,Government of South Africa; Kwazulu Natal Department of Transport; Traders; Manufacturers; Farmers; Truck drivers,Vehicle spare parts; Grain; Fruit; Paper; Timber; Machinery; Oil; Fish; Rice; Sugar; Wheat; Fluorspar; Chemicals; Fertilisers; Soda ash; Coal; Minerals,Government of South Africa; Other funders (unspecified),200; NI,National government; NI,,,,,,,,,,,,,,,,,,
PSC01,,Sudan,,,,,,,,,,,,,,,,,,,,,,,POINT (37.23269600000004 19.60132900000008),,,,,,,,,21.0,PSC0001,Port of Sudan,Port Sudan Corridor ,Port,Operational,Red Sea,The Port of Sudan is the main seaport of Sudan and handles most of the country’s external trade. It has modern docking facilities and an oil refinery. It has 16 berths. ,1909,NI,,NA,NA,NA,NA,NI,Both,Sea Ports Corporation; Entrepreneurs; Local communities; Truck drivers,Cotton; Groundnuts; Sesame seed; Castor seed; Crude Petroleum; Construction material; Vehicle spare parts; Animal products,World Bank,NI,Multilateral bank,,,,,,,,,,,,,,,,,,
CDC03,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,POINT (39.29290200000003 -6.8342849999999675),,,,,,,,,22.0,CDC0003,Port of Dar es Salaam,Central Development Corridor,Port,Operational,Dar es Salaam,"The port of Dar es Salaam is the largest and most important port in Tanzania. It handles over 90% of the country’s cargo. It is an important gat way for cargo for the landlocked countries such as Rwanda, Burundi, Democratic republic of Congo, Zambia, Malawi and Uganda.",NI,357,427.0,Cost of upgrade,NA,NA,NA,NI,Both,Government of Tanzania; Government of Malawi; Government of Zambia; Government of Democratic Republic of Congo; Government of Burundi; Government of Rwanda; Government of Uganda; Local communities; Traders; Fishing industries,Sugar; Rice; Coffee; Tea; Maize; Cassava; Tobacco; Sisal; Textiles; Fish; Vehicle spare parts; Vehicle spare parts,World Bank; Government of Tanzania,357; 70,Multilateral bank; National government,,,,,,,,,,,,,,,,,1.0,TZA
LOC03,,Togo,,,,,,,,,,,,,,,,,,,,,,,POINT (1.2778560000000432 6.137329000000027),,,,,,,,,23.0,LOC0003,Port of Lomé,Lomé-Ouagadougou Corridor,Port,Operational,Maritime,"The port of Lomé is the main port in Togo. It is strategically located in West Africa coast from which several cities can be reached by road in one day, offering the advantage of moving goods at a reasonable timeframe and a competitive cost. Modernization of the port took place in the 1960s. It has three berths. ",1968,300,300.0,Cost of upgrade,NA,NA,NA,NI,Both,Government of Togo; Local communities; Truck drivers,Textiles; Vehicle spare parts; Sugar; Rice; Cotton; Shea Butter,African Development Bank; German Investment and Development Company; OPEC Fund for International Development,34.388; NI; NI,Regional development bank; National bank; International development agency,,,,,,,,,,,,,,,,,58.0,TGO
BLC02,,Mozambique,,,,,,,,,,,,,,,,,,,,,,,POINT (34.83494600000006 -19.819508999999986),,,,,,,,,24.0,BLC0002,Beira Port,Beira Lobito Corridor (or Lobito Corridor),Port,Operational,Sofala,"The port of Beira is the second largest port in Mozambique. It is strategically located, serving some of the landlocked countries in Southern Africa, such as Zimbabwe, Malawi, Zambia, Botswana and Democratic Republic of Congo. It has 11 berths. ",1891,500,500.0,Total project cost,NA,NA,NA,NI,Both,National Directorate of Ports and Railways; Farmers; Industries; Traders; Local communities; Truck drivers; Freight operators,Crude Petroleum; Fertilisers; Wheat; Agricultural machinery; Textiles; Palm oil,World Bank,350,Multilateral bank,,,,,,,,,,,,,,,,,,
KCB02,,Cameroon,,,,,,,,,,,,,,,,,,,,,,,POINT (9.86118100000004 2.725269000000026),,,,,,,,,25.0,KCB0002,Kribi Port,Kribi-Campo-Bata Corridor,Port,In progress,Sud,"The Kribi deepwater port is Located in the southwestern part of the Republic of Cameroon, Kribi, on the edge of the Gulf of Guinea. The Kribi deepwater port was built by China Harbour Engineering Corporation and financed through China's Exim bank. ",NI,1100,1300.0,Cost of upgrade,NA,NA,NA,NI,Both,Traders; Government of Cameroon; Maritime services companies; Local communities; Logistics companies,Iron ore; Fish; Industrial goods; Timber,Export-Import Bank of China; Other funders (unspecified),680; NI,Regional development bank; NI,,,,,,,,,,,,,,,,,57.0,CMR
LAP01,,Kenya,,,,,,,,,,,,,,,,,,,,,,,POINT (40.93174600000002 -2.1953219999999756),,,,,,,,,26.0,LAP0001,Port of Lamu,Lamu Port South Sudan Ethiopia Transport Corridor (LAPSSET),Port,In progress,Lamu,"The Lamu port project is part of the LAPSSET project,one of the flagship infrastructure projects identified by Kenya’s development blueprint Vision 2030. The project involves the construction of 32 berths along a 6, 000m stretch at Manda bay. The construction of the first three births is the first priority while the rest will follow. Manda bay in Lamu was selected as the port area since it is well sheltered and has deep waters. It has 32 berths. ",NI,5000,5000.0,Total project cost,NA,NA,NA,NI,Both,Lamu County government; Local communities; Traders; Fishing industries,Vehicle spare parts; Vehicle spare parts; Maize; Rice; Fish; Textiles; Second-hand clothes,Government of Kenya; African Development Bank,NI; 1.93,National government; Regional development bank,,,,,,,,,,,,,,,,,,
MTC01,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,POINT (40.19803000000006 -10.268563999999968),,,,,,,,,27.0,MTC0001,Mtwara Port,Mtwara Development Corridor,Port,Operational,Mtwara,"The existing Mtwara port will be expanded, to allow for an export-processing zone. This will help improve the regional economy and increase revenue from the port. In June 2020, the construction was at 55% of implementation.",1954,NI,,NI,NA,NA,NA,NI,Both,Government of Tanzania; Mtwara Communities; Traders; Bangote Cement Factory,Cashew nuts; Petroleum; Vehicle spare parts; Sugar; Salt; Rice; Beverages,Government of Tanzania; Government of Finland,NI; NI,National government,,,,,,,,,,,,,,,,,1.0,TZA
DLC01,,Cote d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,POINT (-4.010033999999964 5.282989000000047),,,,,,,,,28.0,DLC0001,Port of Abidjan,Dakar-Lagos Corridor,Port,Operational,Abidjan,"The port of Abidjan is a deep sea port in Cote d'Ivoire. It is the second most important port in Africa after the port of Durban. It contributes majorly to the economy of West Africa. It serves a number of landlocked countries such as Burkina Faso, Mali, Niger, Chad, and Guinea. It has 34 berths.",1951,1200,1200.0,Total project cost,NA,NA,NA,NI,Both,Industries; Local communities; City of Abidjan,Fish; Cocoa; Timber; Coffee; Pineapple; Banana; Manganese; Vehicle spare parts; Textiles; Soap,Export-Import Bank of China; Bolloré Group; Maersk; Government of Côte d'Ivoire,13.14; NI; NI; NI,Private companies; National government,,,,,,,,,,,,,,,,,60.0,CIV
DBO01,, Senegal,,,,,,,,,,,,,,,,,,,,,,,POINT (-17.42698699999995 14.68811200000004),,,,,,,,,29.0,DBO0001,Port of Dakar,Dakar-Bamako-Ouagadougou – Niamey-N’Djamena Corridor,Port,Operational,Dakar,The Dakar Container Port Project is to reduce freight costs for Senegal's external trade and enhance Dakar's position as a port of transfer for neighboring countries by provision of additional facilities and rehabilitation of existing ones and by strengthening the Port's management and operations.,2007,210,210.0,Total project cost,NA,NA,NA,NI,Both,Government of Senegal; Traders; Truck drivers; Local communities; Industries,Fish; Groundnuts; Petroleum; Phosphate; Cotton,World Bank,29,Multilateral bank,,,,,,,,,,,,,,,,,51.0,SEN
DLC04,,Ghana,,,,,,,,,,,,,,,,,,,,,,,POINT (-1.746147999999949 4.88269500000007),,,,,,,,,30.0,DLC0004,Port of Takoradi,Dakar-Lagos Corridor,Port,Operational,Western,"The port is located in western Ghana, and is managed by the Ghana Ports and Harbours Authority. It is an important export port for Ghana. It has six berths. ",2019,475,500.0,Cost of upgrade,NA,NA,NA,NI,Both,Government of Ghana; Local communities; Mining Industries; Farmers; Truck drivers,Cocoa; Timber; Bauxite; Gold; Manganese; Diamond; Vegetables,African Development Bank,450,Regional development bank,,,,,,,,,,,,,,,,,59.0,GHA
TDC02,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,POINT (39.10532500000006 -5.065955999999973),,,,,,,,,31.0,TDC0002,Port of Tanga,Tanga Development Corridor,Port,Operational,Tanga,"The Tanga port is approximately 350km north of Dar es Salaam. It was the first port to be developed in Tanzania, allowing access to Arusha and Moshi. It is a small seaport in terms of land and volumes of cargo handled per annum. It has two berths. ",1914,NI,,NA,NA,NA,NA,NI,Both,Government of Tanzania; Government of Rwanda; Government of Burundi; Government of Uganda; Traders; Logistics companies,Coffee; Tea; Sisal; Fish,Government of Tanzania; Government of Oman,NI; NI,National government,,,,,,,,,,,,,,,,,,
BAA02,,Somaliland; Ethiopia,,,,,,,,,,,,,,,,,,,,,,,POINT (44.997000000000085 10.438386000000037),,,,,,,,,37.0,BAA0002,Port of Berbera ,Berbera-Addis Ababa Corridor (or Berbera Corridor),Port,Operational,Woqooyi Galbeed,"Located 937km east of Addis Ababa, the Port of Berbera is seen by Addis Ababa as the second nearest port to serve its growing volume of cargo in addition to the congested port of Djibouti. Nearly 98 percent of Ethiopia’s import and export cargo is shuttled via port Djibouti. The port of Berbera has one 650 m wharf capable of accepting ships of up to 15 000 tonnes and a line of seven wharves, including one for RO-RO. The ""Russian"" wharves (400 m) were built in 1960, and the ""American"" ones (250 m) in 1986. There is also an oil terminal with a capacity of 30 000 tonnes, distributed among 22 tanks currently operated by Total. Storage capacity is 1200m3 .  It has five berths. ",1960,442,442.0,Cost of upgrade,NA,NA,NA,NA,Both,Somaliland Ministry of Foreign Affairs; Somaliland Port Authority; Government of Ethiopia; Government of Somaliland; Government of United Arab Emirates; Berbera Port Authority; Government of Russia; Government of United States of America,Petroleum; Livestock; Gum Arabic; Myrrh; Frankincense,DP World; European Commission; Government of Ethiopia; Authority of Somaliland; Other funders (unspecified),442; 20; NI; NI,Private companies; National government,,,,,,,,,,,,,,,,,167.0,-99
NSC08,,South Africa,,,,,,,,,,,,,,,,,,,,,,,POINT (18.43900000000008 -33.90998199999994),,,,,,,,,38.0,NSC0008,Port of Cape Town ,North-South Corridor,Port,Operational,Western Cape,"The Port of Cape Town is the second largest container facility in South Africa after the Port of Durban. The port is located in Table Bay in the northern end of the Cape Peninsula. The port is strategic on the South Atlantic route, one of the world’s busiest trade routes. It has 34 berths. ",1975,780,780.0,Cost of upgrade,NA,NA,NA,NI,Both,Traders; Manufacturers; Farmers; Truck drivers,Fruit; Vehicle spare parts; Chemicals; Fertilisers; Iron; Steel; Barley; Maize,Government of South Africa; French Development Agency,NI; 285,National government; International development agency,,,,,,,,,,,,,,,,,25.0,ZAF
NAC03,,Mozambique,,,,,,,,,,,,,,,,,,,,,,,POINT (40.66700000000002 -14.540673999999973),,,,,,,,,39.0,NAC0003,Port of Nacala ,Nacala Corridor,Port,Upgrade,Nampula,The port of Nacala is a deep water port located in Northern Mozambique. The port is an important access route for imports and export cargo from Malawi and Zambia.It has four berths. ,NA,230,1100.0,Cost of upgrade,NA,NA,NA,NI,Both,Industries; Truck drivers; Local communities; Farmers; Zambezi Valley Development Agency; Municipal Authorities,Coal; Cotton; Tea; Tobacco; Groundnuts; Cashew nuts; Sisal; Timber; Maize; Animal products; Vegetable oil,African Development Bank; Other funders (unspecified),300; NI,Regional development bank; NI,,,,,,,,,,,,,,,,,72.0,MOZ
ADC02,,Djibouti,,,,,,,,,,,,,,,,,,,,,,,POINT (43.13700000000008 11.609557000000056),,,,,,,,,40.0,ADC0002,Port of Djibouti,Addis-Djibouti Corridor (or Ethiopia-Djibouti Corridor),Port,Operational,Djibouti,"The port of Djibouti is strategically located at the southern entrance to the Red sea, at the intersection of major international shipping lines connecting Asia, Africa and Europe. It has four berths. ",1888,10,10.0,Partial project cost,NA,NA,NA,NI,Both,Logistics companies; Truck drivers; Local communities,Crude Petroleum; Petroleum; Cereals; Fertilisers,Government of the United States of America; Other funders (unspecified),10; NI,National government; NI,,,,,,,,,,,,,,,,,,
NGC02,,Guinea,,,,,,,,,,,,,,,,,,,,,,,POINT (-14.614873999999935 10.649905000000048),,,,,,,,,43.0,NGC0002,Port of Kamsar,Northern Growth Corridor Guinea,Port,Operational,Boké,"The port of Kamsar is a relatively small port but an important infrastructure facilitating the transportation of bauxite from the mine located in Sangaredi. Additionally, the port helps in the transportation of petroleum products. It has two berths. ",1963,40,40.0,Cost of upgrade,NA,NA,NA,NI,Both,Mining companies; Government of Guinea; Local communities; Logistics companies,Iron ore; Petroleum,NI,NI,NI,,,,,,,,,,,,,,,,,61.0,GIN
PNC03,,Republic of the Congo ,,,,,,,,,,,,,,,,,,,,,,,POINT (11.82656206500007 -4.775363823999952),,,,,,,,,44.0,PNC0003,Port of Pointe Noire,Pointe Noire – Cabinda Corridor (or Libreville-Brazzaville-Pointe Noire Corridor),Port,Operational,Pointe Noire,The Port of Pointe Noire is a large sea port in the Republic of Congo. It has four berths. ,1939,676.56,676.56,Cost of upgrade,NA,NA,NA,NI,Both,Government of Republic of Congo; Traders,Crude Petroleum; Copper; Petroleum; Timber; Iron; Palm oil; Pharmaceutical products,NI,NI,NI,,,,,,,,,,,,,,,,,67.0,COG
LCC02,,Angola,,,,,,,,,,,,,,,,,,,,,,,POINT (12.193324000000072 -5.550694999999958),,,,,,,,,45.0,LCC0002,Port of Cabinda,Cabinda Link ,Port,Operational,Cabinda,The port of Cabinda is located in the city of Cabinda and an important gateway to the coutry for imports. The port will boost trade between Angola and the rest of Africa and beyond. It has one berth. ,2016,780,800.0,NI,NA,NA,NA,NI,Both,Government of Republic of Congo; Oil companies; Entrepreneurs,Crude Petroleum; Building material; Fish; Sugar,Export-Import Bank of China; Angola’s Sovereign Wealth Fund; Fundo Soberano de Angola (FSDEA),600; 180; NI,Regional development bank; National bank,,,,,,,,,,,,,,,,,74.0,AGO
